mineral,date,data_transformation,obs_value
Nickel,2024-10,INDEX,174.7315327493995
Nickel,2024-11,INDEX,163.9046805307515
Nickel,2024-12,INDEX,160.900137801763
Nickel,2025-01,INDEX,160.2269300009922
Nickel,2025-02,INDEX,159.3199133749278
Nickel,2025-03,INDEX,167.2527606760278
Nickel,2025-04,INDEX,157.8501260360739
Nickel,2025-05,INDEX,159.9803719373297
Nickel,2025-06,INDEX,156.3608921981899
Nickel,2025-07,INDEX,156.683044357557
Nickel,2025-08,INDEX,155.7871566595794
Nickel,2025-09,INDEX,157.403874475762
Nickel,2025-10,INDEX,157.2885114539349
Nickel,2025-11,INDEX,152.8972870247741
Nickel,2025-12,INDEX,155.0677676196871
Nickel,2026-01,INDEX,184.5808555199904
Nickel,2026-02,INDEX,178.9763729790742
Nickel,2026-03,INDEX,177.9674207551487
Nickel,2005-01,USD,14563.75
Nickel,2005-02,USD,15415.6
Nickel,2005-03,USD,16239.90476190476
Nickel,2005-04,USD,16138.33333333333
Nickel,2005-05,USD,17002.25
Nickel,2005-06,USD,16113.18181818182
Nickel,2005-07,USD,14587.59523809524
Nickel,2005-08,USD,14962.0
Nickel,2005-09,USD,14154.54545454545
Nickel,2005-10,USD,12431.11904761905
Nickel,2005-11,USD,12235.04545454545
Nickel,2005-12,USD,13490.45
Nickel,2006-01,USD,14660.80952380952
Nickel,2006-02,USD,14974.5
Nickel,2006-03,USD,14925.47826086957
Nickel,2006-04,USD,18028.88888888889
Nickel,2006-05,USD,21131.33333333333
Nickel,2006-06,USD,20585.90909090909
Nickel,2006-07,USD,26185.71428571429
Nickel,2006-08,USD,30468.86363636364
Nickel,2006-09,USD,29702.61904761905
Nickel,2006-10,USD,32551.13636363636
Nickel,2006-11,USD,31891.59090909091
Nickel,2006-12,USD,34400.52631578947
Nickel,2007-01,USD,36821.59090909091
Nickel,2007-02,USD,41078.25
Nickel,2007-03,USD,46125.22727272727
Nickel,2007-04,USD,49956.57894736842
Nickel,2007-05,USD,51783.33333333333
Nickel,2007-06,USD,41551.66666666667
Nickel,2007-07,USD,33400.22727272727
Nickel,2007-08,USD,27649.63636363636
Nickel,2007-09,USD,29548.4
Nickel,2007-10,USD,31156.0
Nickel,2007-11,USD,30505.63636363636
Nickel,2007-12,USD,26053.55555555556
Nickel,2008-01,USD,27774.77272727273
Nickel,2008-02,USD,28064.95238095238
Nickel,2008-03,USD,31093.05263157895
Nickel,2008-04,USD,28776.81818181818
Nickel,2008-05,USD,25656.5
Nickel,2008-06,USD,22562.57142857143
Nickel,2008-07,USD,20106.95652173913
Nickel,2008-08,USD,19111.8
Nickel,2008-09,USD,17781.86363636364
Nickel,2008-10,USD,12144.86956521739
Nickel,2008-11,USD,10776.5
Nickel,2008-12,USD,9846.92857142857
Nickel,2009-01,USD,11562.95238095238
Nickel,2009-02,USD,10410.75
Nickel,2009-03,USD,9710.727272727274
Nickel,2009-04,USD,11331.6
Nickel,2009-05,USD,12720.07894736842
Nickel,2009-06,USD,14944.36363636364
Nickel,2009-07,USD,16017.39130434783
Nickel,2009-08,USD,19375.925
Nickel,2009-09,USD,17404.63636363636
Nickel,2009-10,USD,18489.47727272727
Nickel,2009-11,USD,16911.33333333333
Nickel,2009-12,USD,17121.61904761905
Nickel,2010-01,USD,18405.55
Nickel,2010-02,USD,19060.55
Nickel,2010-03,USD,22467.17391304348
Nickel,2010-04,USD,26028.5
Nickel,2010-05,USD,21930.0
Nickel,2010-06,USD,19411.29545454545
Nickel,2010-07,USD,19548.52272727273
Nickel,2010-08,USD,21448.78571428571
Nickel,2010-09,USD,22690.13636363636
Nickel,2010-10,USD,23793.67857142857
Nickel,2010-11,USD,22836.22727272727
Nickel,2010-12,USD,24099.57142857143
Nickel,2011-01,USD,25621.225
Nickel,2011-02,USD,28412.175
Nickel,2011-03,USD,26710.34782608696
Nickel,2011-04,USD,26332.16666666667
Nickel,2011-05,USD,24164.55
Nickel,2011-06,USD,22420.93181818182
Nickel,2011-07,USD,23847.95238095238
Nickel,2011-08,USD,21864.68181818182
Nickel,2011-09,USD,20377.59090909091
Nickel,2011-10,USD,19039.04761904762
Nickel,2011-11,USD,17873.0
Nickel,2011-12,USD,18246.0375
Nickel,2012-01,USD,19908.61904761905
Nickel,2012-02,USD,20393.66666666667
Nickel,2012-03,USD,18660.80681818182
Nickel,2012-04,USD,17892.81578947368
Nickel,2012-05,USD,16968.31818181818
Nickel,2012-06,USD,16603.68421052632
Nickel,2012-07,USD,16128.40909090909
Nickel,2012-08,USD,15703.98863636364
Nickel,2012-09,USD,17287.9625
Nickel,2012-10,USD,17168.73913043478
Nickel,2012-11,USD,16335.36363636364
Nickel,2012-12,USD,17448.5
Nickel,2013-01,USD,17494.06818181818
Nickel,2013-02,USD,17690.1
Nickel,2013-03,USD,16731.7
Nickel,2013-04,USD,15629.30952380952
Nickel,2013-05,USD,14948.22619047619
Nickel,2013-06,USD,14280.275
Nickel,2013-07,USD,13750.3152173913
Nickel,2013-08,USD,14308.2619047619
Nickel,2013-09,USD,13801.39285714286
Nickel,2013-10,USD,14117.65217391304
Nickel,2013-11,USD,13684.0119047619
Nickel,2013-12,USD,13924.55
Nickel,2014-01,USD,14101.25
Nickel,2014-02,USD,14203.55
Nickel,2014-03,USD,15678.09523809524
Nickel,2014-04,USD,17373.6
Nickel,2014-05,USD,19401.075
Nickel,2014-06,USD,18628.80952380952
Nickel,2014-07,USD,19117.65217391304
Nickel,2014-08,USD,18600.2
Nickel,2014-09,USD,18034.79545454545
Nickel,2014-10,USD,15812.36956521739
Nickel,2014-11,USD,15807.05
Nickel,2014-12,USD,15962.04761904762
Nickel,2015-01,USD,14849.19047619048
Nickel,2015-02,USD,14573.8375
Nickel,2015-03,USD,13755.5
Nickel,2015-04,USD,12830.925
Nickel,2015-05,USD,13511.34210526316
Nickel,2015-06,USD,12825.22727272727
Nickel,2015-07,USD,11413.09782608696
Nickel,2015-08,USD,10386.0
Nickel,2015-09,USD,9937.545454545456
Nickel,2015-10,USD,10316.82954545455
Nickel,2015-11,USD,9244.333333333332
Nickel,2015-12,USD,8707.785714285714
Nickel,2016-01,USD,8507.2875
Nickel,2016-02,USD,8298.5
Nickel,2016-03,USD,8717.25
Nickel,2016-04,USD,8878.857142857143
Nickel,2016-05,USD,8660.35
Nickel,2016-06,USD,8928.352272727274
Nickel,2016-07,USD,10262.85714285714
Nickel,2016-08,USD,10335.98863636364
Nickel,2016-09,USD,10191.78409090909
Nickel,2016-10,USD,10259.7380952381
Nickel,2016-11,USD,11128.90909090909
Nickel,2016-12,USD,10972.275
Nickel,2017-01,USD,9971.464285714286
Nickel,2017-02,USD,10643.3
Nickel,2017-03,USD,10204.66304347826
Nickel,2017-04,USD,9609.277777777776
Nickel,2017-05,USD,9155.119047619048
Nickel,2017-06,USD,8931.761363636364
Nickel,2017-07,USD,9491.392857142857
Nickel,2017-08,USD,10889.97727272727
Nickel,2017-09,USD,11215.78571428571
Nickel,2017-10,USD,11335.77272727273
Nickel,2017-11,USD,11972.0
Nickel,2017-12,USD,11495.10526315789
Nickel,2018-01,USD,12864.875
Nickel,2018-02,USD,13595.875
Nickel,2018-03,USD,13392.5
Nickel,2018-04,USD,13938.1
Nickel,2018-05,USD,14366.4880952381
Nickel,2018-06,USD,15105.65476190476
Nickel,2018-07,USD,13793.86363636364
Nickel,2018-08,USD,13411.35227272727
Nickel,2018-09,USD,12510.35
Nickel,2018-10,USD,12314.91304347826
Nickel,2018-11,USD,11239.71590909091
Nickel,2018-12,USD,10835.07894736842
Nickel,2019-01,USD,11523.09090909091
Nickel,2019-02,USD,12685.225
Nickel,2019-03,USD,13026.27380952381
Nickel,2019-04,USD,12772.7875
Nickel,2019-05,USD,12016.30952380952
Nickel,2019-06,USD,11943.9375
Nickel,2019-07,USD,13546.30434782609
Nickel,2019-08,USD,15748.64285714286
Nickel,2019-09,USD,17656.88095238095
Nickel,2019-10,USD,17046.21739130435
Nickel,2019-11,USD,15171.80952380952
Nickel,2019-12,USD,13829.425
Nickel,2020-01,USD,13506.86363636364
Nickel,2020-02,USD,12715.55
Nickel,2020-03,USD,11846.22727272727
Nickel,2020-04,USD,11804.0095
Nickel,2020-05,USD,12179.60526315789
Nickel,2020-06,USD,12727.15227272727
Nickel,2020-07,USD,13402.30391304348
Nickel,2020-08,USD,14575.78285714286
Nickel,2020-09,USD,14857.48863636364
Nickel,2020-10,USD,15239.36363636364
Nickel,2020-11,USD,15807.73333333333
Nickel,2020-12,USD,16823.03857142857
Nickel,2021-01,USD,17863.176
Nickel,2021-02,USD,18584.38
Nickel,2021-03,USD,16406.66043478261
Nickel,2021-04,USD,16521.25
Nickel,2021-05,USD,17602.1025
Nickel,2021-06,USD,17979.56590909091
Nickel,2021-07,USD,18818.51136363636
Nickel,2021-08,USD,19141.29666666667
Nickel,2021-09,USD,19376.875
Nickel,2021-10,USD,19362.39285714286
Nickel,2021-11,USD,19932.86318181818
Nickel,2021-12,USD,20015.54857142857
Nickel,2022-01,USD,22355.4
Nickel,2022-02,USD,24015.55
Nickel,2022-03,USD,33924.17647058824
Nickel,2022-04,USD,33133.80952380952
Nickel,2022-05,USD,28228.88681818182
Nickel,2022-06,USD,25877.06818181818
Nickel,2022-07,USD,21481.89285714286
Nickel,2022-08,USD,22034.89130434783
Nickel,2022-09,USD,22773.96636363636
Nickel,2022-10,USD,22032.89285714286
Nickel,2022-11,USD,25562.69772727273
Nickel,2022-12,USD,28985.92045454545
Nickel,2023-01,USD,28271.49090909091
Nickel,2023-02,USD,26727.95
Nickel,2023-03,USD,23288.60826086957
Nickel,2023-04,USD,23770.7995
Nickel,2023-05,USD,22134.78260869565
Nickel,2023-06,USD,21233.27818181818
Nickel,2023-07,USD,21091.2619047619
Nickel,2023-08,USD,20446.35826086957
Nickel,2023-09,USD,19644.64285714286
Nickel,2023-10,USD,18264.03545454545
Nickel,2023-11,USD,17027.36363636364
Nickel,2023-12,USD,16443.52380952381
Nickel,2024-01,USD,16111.66695652174
Nickel,2024-02,USD,16338.46428571429
Nickel,2024-03,USD,17397.36047619048
Nickel,2024-04,USD,18132.36409090909
Nickel,2024-05,USD,19576.54652173913
Nickel,2024-06,USD,17498.0075
Nickel,2024-07,USD,16334.8752173913
Nickel,2024-08,USD,16303.28772727273
Nickel,2024-09,USD,16167.67761904762
Nickel,2024-10,USD,16765.80347826087
Nickel,2024-11,USD,15726.94761904762
Nickel,2024-12,USD,15438.65636363636
Nickel,2025-01,USD,15374.06086956522
Nickel,2025-02,USD,15287.031
Nickel,2025-03,USD,16048.2019047619
Nickel,2025-04,USD,15146.00227272727
Nickel,2025-05,USD,15350.40318181818
Nickel,2025-06,USD,15003.10761904762
Nickel,2025-07,USD,15034.01869565217
Nickel,2025-08,USD,14948.05666666667
Nickel,2025-09,USD,15103.18363636364
Nickel,2025-10,USD,15092.11434782609
Nickel,2025-11,USD,14670.7685
Nickel,2025-12,USD,14879.03
Nickel,2026-01,USD,17710.86363636364
Nickel,2026-02,USD,17173.1035
Nickel,2026-03,USD,17076.29272727273
