mineral,year,importer_iso,importer,exporter_iso,exporter,trade_value_usd,net_weight_kg
Cobalt,2023,DEU,Germany,USA,USA,219153747.2,2302186.64
Cobalt,2023,FRA,France,USA,USA,190029587.25,3541342.05
Cobalt,2023,DEU,Germany,CAN,Canada,158768446.42,4080224.37
Cobalt,2023,DEU,Germany,BEL,Belgium,147284514.06,3137931.57
Cobalt,2023,JPN,Japan,FIN,Finland,139855380.47,3817205.0
Cobalt,2023,DEU,Germany,GBR,United Kingdom,134384493.24,2134388.77
Cobalt,2023,CAN,Canada,USA,USA,114305343.92,29393656.38
Cobalt,2023,DEU,Germany,AUT,Austria,109847661.82,1828328.0
Cobalt,2023,FRA,France,GBR,United Kingdom,101358540.7,1348909.56
Cobalt,2023,S19,"Other Asia, nes",AUS,Australia,99354685.72,2481000.0
Cobalt,2023,MYS,Malaysia,ZAF,South Africa,83540218.6,10612378.0
Cobalt,2023,BEL,Belgium,FIN,Finland,76262269.21,3286177.04
Cobalt,2023,KOR,Rep. of Korea,CHN,China,72621440.0,2762608.29
Cobalt,2023,DEU,Germany,MAR,Morocco,66133599.46,1739600.0
Cobalt,2023,CHN,China,CAN,Canada,65754482.0,2036498.0
Cobalt,2023,CHN,China,RUS,Russian Federation,58689880.0,7948650.17
Cobalt,2023,DEU,Germany,ZAF,South Africa,57989150.0,1190870.85
Cobalt,2024,CHN,China,COD,Dem. Rep. of the Congo,3020221174.0,628589378.0
Cobalt,2024,NAM,Namibia,COD,Dem. Rep. of the Congo,569186046.6,57822000.0
Cobalt,2024,DEU,Germany,FIN,Finland,220396891.33,9068693.04
Cobalt,2024,FRA,France,USA,USA,207000582.75,3936374.28
Cobalt,2024,DEU,Germany,USA,USA,200928069.62,2116663.13
Cobalt,2024,FRA,France,GBR,United Kingdom,125756365.08,3434429.08
Cobalt,2024,DEU,Germany,BEL,Belgium,116562504.9,2984265.66
Cobalt,2024,DEU,Germany,AUT,Austria,113093032.7,1739200.0
Cobalt,2024,DEU,Germany,GBR,United Kingdom,112084381.75,2433847.97
Cobalt,2024,DEU,Germany,CAN,Canada,111721599.05,3189224.0
Cobalt,2024,CAN,Canada,USA,USA,82327656.79,5660728.42
Cobalt,2024,S19,"Other Asia, nes",AUS,Australia,78386647.75,2705000.0
Cobalt,2024,BEL,Belgium,FIN,Finland,77148664.01,4287275.45
Cobalt,2024,KOR,Rep. of Korea,CHN,China,72138205.0,3369559.47
Cobalt,2024,JPN,Japan,FIN,Finland,65795963.0,2240860.0
Cobalt,2024,IRL,Ireland,USA,USA,63824851.98,1658691.0
Cobalt,2024,DEU,Germany,NLD,Netherlands,60652664.83,1820808.0
Cobalt,2024,DEU,Germany,CHN,China,56584881.14,1905817.65
Cobalt,2024,MYS,Malaysia,MOZ,Mozambique,55408723.79,6891920.0
Cobalt,2024,MYS,Malaysia,COG,Congo,51943574.13,11481478.0
Copper,2005,ESP,Spain,CHL,Chile,3758529424.96,2580892792.0
Copper,2005,CHN,China,CHL,Chile,3755679435.0,2251241491.0
Copper,2005,ESP,Spain,IDN,Indonesia,3269233074.61,4213600000.0
Copper,2005,TUR,Türkiye,KAZ,Kazakhstan,2646751856.0,693762232.0
Copper,2005,ESP,Spain,ITA,Italy,2611329789.06,698063947.84
Copper,2005,TUR,Türkiye,CHL,Chile,2465082616.0,698082536.0
Copper,2005,JPN,Japan,CHL,Chile,2085286572.0,1975146343.0
Copper,2005,USA,USA,CAN,Canada,2053376160.0,694114777.0
Copper,2005,BRA,Brazil,CHL,Chile,1943332100.0,995947650.0
Copper,2005,ESP,Spain,FRA,France,1859517369.35,503793454.78
Copper,2005,CHN,China,JPN,Japan,1840814467.0,2058270565.0
Copper,2005,USA,USA,CHL,Chile,1721144730.0,574000233.0
Copper,2005,ESP,Spain,DEU,Germany,1686349523.6,439918962.62
Copper,2005,KOR,Rep. of Korea,CHL,Chile,1514352524.0,819552319.0
Copper,2005,CHN,China,S19,"Other Asia, nes",1481164870.0,446673763.0
Copper,2005,TUR,Türkiye,BGR,Bulgaria,1464310800.0,368981352.0
Copper,2005,ESP,Spain,PRT,Portugal,1343469680.1,1325259799.45
Copper,2005,ITA,Italy,CHL,Chile,1340290112.4,368362491.0
Copper,2005,CHE,Switzerland,DEU,Germany,1246105931.06,236293087.07
Copper,2005,JPN,Japan,IDN,Indonesia,1102797410.0,830191851.0
Copper,2006,ESP,Spain,CHL,Chile,6378346844.68,2491320960.0
Copper,2006,ESP,Spain,IDN,Indonesia,4867248117.19,3913344000.0
Copper,2006,TUR,Türkiye,KAZ,Kazakhstan,4619932632.0,687213104.0
Copper,2006,ESP,Spain,ITA,Italy,4569648820.02,709053461.9
Copper,2006,CHN,China,CHL,Chile,4548786025.0,1618431682.0
Copper,2006,JPN,Japan,CHL,Chile,4258819785.0,2066858864.0
Copper,2006,USA,USA,CHL,Chile,4171125208.0,619367305.0
Copper,2006,BRA,Brazil,CHL,Chile,4007325222.0,1197491224.0
Copper,2006,USA,USA,CAN,Canada,3353354988.0,601520125.0
Copper,2006,TUR,Türkiye,CHL,Chile,3281073304.0,495264392.0
Copper,2006,ESP,Spain,FRA,France,3221507341.55,553918351.47
Copper,2006,TUR,Türkiye,BGR,Bulgaria,3042829936.0,423670272.0
Copper,2006,KOR,Rep. of Korea,CHL,Chile,2941506482.0,832019199.0
Copper,2006,CHN,China,JPN,Japan,2922682025.0,2192314340.0
Copper,2006,ESP,Spain,PRT,Portugal,2913320880.51,1550029593.68
Copper,2006,ESP,Spain,DEU,Germany,2743795549.28,464397292.67
Copper,2006,DEU,Germany,CHL,Chile,2405940000.0,651768375.0
Copper,2006,ITA,Italy,CHL,Chile,2363457106.18,360375714.0
Copper,2006,CHN,China,S19,"Other Asia, nes",2189164212.0,423661999.0
Copper,2006,FRA,France,CHL,Chile,2110726484.0,304911600.0
Copper,2007,CHN,China,CHL,Chile,8594343251.0,2125078284.0
Copper,2007,ESP,Spain,IDN,Indonesia,6346884541.74,3943464000.0
Copper,2007,ESP,Spain,ITA,Italy,5896810793.13,823863517.28
Copper,2007,TUR,Türkiye,KAZ,Kazakhstan,5782406176.0,790067248.0
Copper,2007,ESP,Spain,CHL,Chile,5074080520.28,1650523160.0
Copper,2007,BRA,Brazil,CHL,Chile,4898289130.0,1257716536.0
Copper,2007,JPN,Japan,CHL,Chile,4874684139.0,2197740715.0
Copper,2007,CHN,China,JPN,Japan,4087935433.0,2384479669.0
Copper,2007,TUR,Türkiye,CHL,Chile,3746418504.0,500038600.0
Copper,2007,USA,USA,CAN,Canada,3584689287.0,532793997.0
Copper,2007,ESP,Spain,DEU,Germany,3478322780.51,485037872.0
Copper,2007,USA,USA,CHL,Chile,3428534232.0,473392042.0
Copper,2007,KOR,Rep. of Korea,CHL,Chile,3139827458.0,794757995.0
Copper,2007,ITA,Italy,CHL,Chile,2915729608.48,400098916.0
Copper,2007,TUR,Türkiye,UZB,Uzbekistan,2818391848.0,378039144.0
Copper,2007,CHN,China,S19,"Other Asia, nes",2718200275.0,404905198.0
Copper,2007,CHE,Switzerland,DEU,Germany,2550132084.02,278205244.36
Copper,2007,DEU,Germany,CHL,Chile,2520765000.0,609696100.0
Copper,2007,ESP,Spain,PRT,Portugal,2353296092.82,1368626415.04
Copper,2007,ESP,Spain,FRA,France,2327163305.99,331882872.32
Copper,2008,DEU,Germany,CHL,Chile,17786676688.88,4624579944.0
Copper,2008,DEU,Germany,RUS,Russian Federation,12270769360.17,1734667072.0
Copper,2008,DEU,Germany,FRA,France,9686020221.11,1311982902.14
Copper,2008,DEU,Germany,BEL,Belgium,8950236904.14,1210253080.0
Copper,2008,CHN,China,CHL,Chile,8945644291.0,2335154519.0
Copper,2008,ESP,Spain,CHL,Chile,7453059135.04,2256209712.0
Copper,2008,TUR,Türkiye,KAZ,Kazakhstan,6902017752.0,950237888.0
Copper,2008,DEU,Germany,POL,Poland,6713363864.25,975121968.0
Copper,2008,DEU,Germany,NLD,Netherlands,6485660747.52,1186637606.58
Copper,2008,DEU,Germany,ITA,Italy,6400631957.95,895537968.34
Copper,2008,BRA,Brazil,CHL,Chile,5304226986.0,1367924942.0
Copper,2008,DEU,Germany,SWE,Sweden,5159048869.43,735143064.0
Copper,2008,DEU,Germany,AUT,Austria,5116376111.54,688738648.0
Copper,2008,DEU,Germany,PER,Peru,4517115329.06,2261419744.0
Copper,2008,JPN,Japan,CHL,Chile,4461560178.0,2103739751.0
Copper,2008,DEU,Germany,GBR,United Kingdom,4445620285.37,696203953.22
Copper,2008,DEU,Germany,FIN,Finland,4340081243.95,610500256.0
Copper,2008,CHN,China,JPN,Japan,4321672887.0,2378249055.0
Copper,2008,ESP,Spain,IDN,Indonesia,4226429456.74,2588665600.0
Copper,2008,DEU,Germany,BRA,Brazil,4206734029.61,1105691312.0
Copper,2009,DEU,Germany,CHL,Chile,10333154792.29,4775589175.8
Copper,2009,CHN,China,CHL,Chile,9860432375.0,2925275562.0
Copper,2009,DEU,Germany,RUS,Russian Federation,8844669353.23,1832609255.46
Copper,2009,DEU,Germany,POL,Poland,6457199245.13,1268218672.88
Copper,2009,ESP,Spain,CHL,Chile,4819315762.02,2581583208.0
Copper,2009,DEU,Germany,FRA,France,4397624475.66,851356246.67
Copper,2009,TUR,Türkiye,KAZ,Kazakhstan,3857469080.0,792067624.0
Copper,2009,ESP,Spain,IDN,Indonesia,3612495227.31,3456146816.0
Copper,2009,DEU,Germany,ITA,Italy,3559124759.99,647525510.29
Copper,2009,BRA,Brazil,CHL,Chile,3310406510.0,1181135809.5
Copper,2009,DEU,Germany,PER,Peru,3289252450.37,2369059920.0
Copper,2009,DEU,Germany,SWE,Sweden,3211826086.04,629773501.1
Copper,2009,CHN,China,JPN,Japan,3126507226.0,1140047524.0
Copper,2009,ZMB,Zambia,COD,Dem. Rep. of the Congo,2999762180.0,1784642130.23
Copper,2009,DEU,Germany,AUT,Austria,2995666974.73,574331088.86
Copper,2009,DEU,Germany,BEL,Belgium,2922588523.22,576849425.16
Copper,2009,DEU,Germany,ARG,Argentina,2829255363.24,1872201374.66
Copper,2009,CHN,China,AUS,Australia,2768472156.0,1320712702.0
Copper,2009,JPN,Japan,CHL,Chile,2727398857.0,1760766523.0
Copper,2009,TUR,Türkiye,RUS,Russian Federation,2692106440.0,522548552.0
Copper,2010,CHN,China,CHL,Chile,14934583257.0,3266809815.0
Copper,2010,DEU,Germany,POL,Poland,12593355846.69,1777221614.08
Copper,2010,DEU,Germany,RUS,Russian Federation,11058110422.0,1506002712.56
Copper,2010,DEU,Germany,CHL,Chile,10417447482.3,2569948488.0
Copper,2010,DEU,Germany,BEL,Belgium,6924337756.0,966991762.02
Copper,2010,DEU,Germany,SWE,Sweden,6886031033.97,953281292.01
Copper,2010,ZMB,Zambia,COD,Dem. Rep. of the Congo,6820987480.71,2926484866.14
Copper,2010,ESP,Spain,CHL,Chile,6702413801.45,2480867240.0
Copper,2010,DEU,Germany,FRA,France,6503882009.04,964326495.79
Copper,2010,BRA,Brazil,CHL,Chile,5562892260.0,1326342932.0
Copper,2010,DEU,Germany,PER,Peru,5513039128.29,2330223344.0
Copper,2010,DEU,Germany,ITA,Italy,5480562212.42,812952340.64
Copper,2010,ESP,Spain,IDN,Indonesia,5446263340.73,2210641864.0
Copper,2010,JPN,Japan,CHL,Chile,4638948918.0,2147771904.0
Copper,2010,DEU,Germany,AUT,Austria,4580053290.31,675992976.14
Copper,2010,DEU,Germany,GBR,United Kingdom,4320504949.45,645110530.66
Copper,2010,ESP,Spain,PER,Peru,4202283838.34,2154142480.0
Copper,2010,CHN,China,AUS,Australia,4071523674.0,1243156169.0
Copper,2010,DEU,Germany,NLD,Netherlands,4003740715.83,861132686.04
Copper,2010,DEU,Germany,ARG,Argentina,3770281736.62,1606292001.5
Copper,2011,CHN,China,CHL,Chile,16352840234.0,2834685782.0
Copper,2011,DEU,Germany,POL,Poland,14782393262.34,1708717376.0
Copper,2011,DEU,Germany,CHL,Chile,14111453115.82,2997911168.0
Copper,2011,DEU,Germany,RUS,Russian Federation,14086896454.43,1604907429.2
Copper,2011,ESP,Spain,CHL,Chile,10153346171.57,3375973648.0
Copper,2011,ZMB,Zambia,COD,Dem. Rep. of the Congo,8129491072.71,3396515710.9
Copper,2011,DEU,Germany,BEL,Belgium,7685145273.43,902475324.73
Copper,2011,DEU,Germany,FRA,France,7610392895.02,948004699.92
Copper,2011,DEU,Germany,SWE,Sweden,7585534683.31,880233232.84
Copper,2011,DEU,Germany,ITA,Italy,7567963539.55,950897511.0
Copper,2011,ESP,Spain,PER,Peru,7040990678.1,2992904568.0
Copper,2011,DEU,Germany,PER,Peru,6299486999.7,2138534232.0
Copper,2011,DEU,Germany,AUT,Austria,5975306522.5,723186338.42
Copper,2011,JPN,Japan,CHL,Chile,5789277041.0,2166785887.0
Copper,2011,DEU,Germany,NLD,Netherlands,5785818049.54,902727495.88
Copper,2011,BRA,Brazil,CHL,Chile,5619830970.0,1184778162.0
Copper,2011,DEU,Germany,ARG,Argentina,5361570926.72,1756931000.0
Copper,2011,DEU,Germany,GBR,United Kingdom,5340370612.81,655411651.74
Copper,2011,ESP,Spain,IDN,Indonesia,5320402316.54,1670152000.0
Copper,2011,CHN,China,AUS,Australia,4781269418.0,1205715383.0
Copper,2012,CHN,China,CHL,Chile,16376213906.0,3395479339.0
Copper,2012,DEU,Germany,POL,Poland,13223625670.07,1711565244.05
Copper,2012,DEU,Germany,RUS,Russian Federation,12590778480.17,1601399671.84
Copper,2012,DEU,Germany,CHL,Chile,11086932911.6,3131458064.0
Copper,2012,ESP,Spain,CHL,Chile,10584574949.59,4386798576.0
Copper,2012,DEU,Germany,ITA,Italy,7627486596.86,1040398772.91
Copper,2012,ZMB,Zambia,COD,Dem. Rep. of the Congo,7603714844.66,3311976826.62
Copper,2012,DEU,Germany,SWE,Sweden,7214482236.07,930963537.47
Copper,2012,DEU,Germany,FRA,France,6242370986.06,863201632.06
Copper,2012,DEU,Germany,PER,Peru,5983729198.36,2648148256.0
Copper,2012,JPN,Japan,CHL,Chile,5415912014.0,2498280620.0
Copper,2012,DEU,Germany,GBR,United Kingdom,5389946667.37,726761999.04
Copper,2012,DEU,Germany,BEL,Belgium,5306478650.66,776664583.62
Copper,2012,DEU,Germany,AUT,Austria,5062293499.21,740000680.95
Copper,2012,ESP,Spain,PER,Peru,4779071820.98,2479485320.0
Copper,2012,CHN,China,USA,USA,4757694552.0,1491703216.0
Copper,2012,BRA,Brazil,CHL,Chile,4573397662.0,843832822.0
Copper,2012,CHN,China,PER,Peru,4546345945.0,1631738392.0
Copper,2012,DEU,Germany,NLD,Netherlands,4363691600.9,806005444.35
Copper,2012,DEU,Germany,ARG,Argentina,4088545870.64,1485269047.77
Copper,2013,CHN,China,CHL,Chile,16049630904.0,4214328544.0
Copper,2013,DEU,Germany,POL,Poland,12573284818.27,1730452295.52
Copper,2013,DEU,Germany,RUS,Russian Federation,11706645331.7,1588943009.93
Copper,2013,ZMB,Zambia,COD,Dem. Rep. of the Congo,11495509649.05,5562889907.4
Copper,2013,ESP,Spain,CHL,Chile,10120551038.43,4897273728.0
Copper,2013,DEU,Germany,CHL,Chile,9854133104.48,2528470815.25
Copper,2013,DEU,Germany,SWE,Sweden,8231093963.36,1153865073.73
Copper,2013,DEU,Germany,ITA,Italy,7444062060.01,1080017284.01
Copper,2013,TUR,Türkiye,KAZ,Kazakhstan,6335683688.0,852956632.0
Copper,2013,DEU,Germany,BEL,Belgium,6331315471.34,943899369.48
Copper,2013,DEU,Germany,BGR,Bulgaria,6101762960.82,695773928.0
Copper,2013,DEU,Germany,FRA,France,5742300701.1,845034003.56
Copper,2013,ESP,Spain,PER,Peru,5030361631.63,2536063656.0
Copper,2013,JPN,Japan,CHL,Chile,5006452736.0,2425525582.0
Copper,2013,DEU,Germany,GBR,United Kingdom,4936372800.98,690760838.9
Copper,2013,CHN,China,PER,Peru,4877563547.0,2056735735.0
Copper,2013,TUR,Türkiye,UZB,Uzbekistan,4813025032.0,641808184.0
Copper,2013,BRA,Brazil,CHL,Chile,4741782084.0,1186761286.0
Copper,2013,DEU,Germany,BRA,Brazil,4680534350.01,1787848313.13
Copper,2013,CHN,China,AUS,Australia,4502498623.0,1492295833.0
Copper,2014,CHN,China,CHL,Chile,16244756433.0,4451916175.0
Copper,2014,ZMB,Zambia,COD,Dem. Rep. of the Congo,12891742420.3,1516384294.08
Copper,2014,ESP,Spain,CHL,Chile,10898053929.48,6084487664.0
Copper,2014,DEU,Germany,POL,Poland,10837329213.17,1590867540.06
Copper,2014,DEU,Germany,CHL,Chile,9666450659.95,2840502439.94
Copper,2014,DEU,Germany,RUS,Russian Federation,8556714340.67,1278483431.46
Copper,2014,DEU,Germany,SWE,Sweden,7294570356.25,1081146118.44
Copper,2014,DEU,Germany,ITA,Italy,6926871986.52,1082737655.55
Copper,2014,DEU,Germany,FRA,France,5866826478.45,886684438.9
Copper,2014,DEU,Germany,BEL,Belgium,5454300200.84,855220358.54
Copper,2014,DEU,Germany,NLD,Netherlands,5020405127.62,934568596.03
Copper,2014,CHN,China,AUS,Australia,4999041636.0,1686182035.0
Copper,2014,DEU,Germany,BRA,Brazil,4837748347.34,1995923259.54
Copper,2014,JPN,Japan,CHL,Chile,4836941350.0,2569401651.0
Copper,2014,CHN,China,PER,Peru,4779661487.0,2186895970.0
Copper,2014,TUR,Türkiye,UZB,Uzbekistan,4627377864.0,654272784.0
Copper,2014,TUR,Türkiye,BGR,Bulgaria,4360195960.0,619385824.0
Copper,2014,DEU,Germany,ARG,Argentina,4099452061.57,1846525424.0
Copper,2014,BRA,Brazil,CHL,Chile,4030393886.0,1158975148.3
Copper,2014,DEU,Germany,FIN,Finland,3932021308.8,632235001.28
Copper,2015,CHN,China,CHL,Chile,28137253136.0,10488176466.0
Copper,2015,DEU,Germany,RUS,Russian Federation,9466787979.88,1700914376.61
Copper,2015,CHN,China,PER,Peru,8676329092.0,5500695684.0
Copper,2015,ESP,Spain,CHL,Chile,8069570206.14,5700048008.0
Copper,2015,DEU,Germany,POL,Poland,7584387316.33,1359399048.23
Copper,2015,CHN,China,AUS,Australia,7242026340.0,3051619324.99
Copper,2015,DEU,Germany,CHL,Chile,7194236539.99,2836302056.0
Copper,2015,CHN,China,JPN,Japan,6063724230.0,1104967313.81
Copper,2015,CHN,China,USA,USA,5837676100.0,2775130365.1
Copper,2015,DEU,Germany,NLD,Netherlands,5576765320.92,1214499647.34
Copper,2015,DEU,Germany,ITA,Italy,5344970812.88,965433354.53
Copper,2015,DEU,Germany,SWE,Sweden,4943382868.58,901644560.08
Copper,2015,CAN,Canada,USA,USA,4743070977.73,879977035.46
Copper,2015,CHN,China,MNG,Mongolia,4564355512.0,2849148886.0
Copper,2015,TUR,Türkiye,KAZ,Kazakhstan,4531833960.0,811760576.0
Copper,2015,DEU,Germany,BEL,Belgium,4511277908.16,954260650.95
Copper,2015,CHN,China,S19,"Other Asia, nes",4273121434.0,686192022.55
Copper,2015,DEU,Germany,BRA,Brazil,4103035922.11,1942237676.97
Copper,2015,TUR,Türkiye,UZB,Uzbekistan,4035781392.0,701086256.0
Copper,2015,DEU,Germany,FRA,France,3919094373.43,718739489.3
Copper,2016,CHN,China,CHL,Chile,27386323512.0,12162324963.19
Copper,2016,CHN,China,PER,Peru,13251898762.0,9163319448.94
Copper,2016,DEU,Germany,RUS,Russian Federation,9325956363.45,1947273639.26
Copper,2016,ESP,Spain,CHL,Chile,8000396208.8,5576142672.0
Copper,2016,CHN,China,AUS,Australia,6046418208.0,2422245281.99
Copper,2016,DEU,Germany,POL,Poland,6013555390.4,1220990347.28
Copper,2016,DEU,Germany,CHL,Chile,5803623743.85,2612432526.34
Copper,2016,CHN,China,JPN,Japan,5634089068.0,1019794834.89
Copper,2016,BGR,Bulgaria,ESP,Spain,5065521243.95,3635449248.0
Copper,2016,DEU,Germany,BEL,Belgium,4883745564.72,1161307481.65
Copper,2016,DEU,Germany,NLD,Netherlands,4801491349.73,1175484087.9
Copper,2016,DEU,Germany,ITA,Italy,4661456174.46,922083801.88
Copper,2016,ZMB,Zambia,COD,Dem. Rep. of the Congo,4481805181.17,3605061833.71
Copper,2016,TUR,Türkiye,KAZ,Kazakhstan,4464157496.0,910040240.0
Copper,2016,DEU,Germany,SWE,Sweden,4272168301.53,961958295.77
Copper,2016,CAN,Canada,USA,USA,4092540939.08,987201854.03
Copper,2016,TUR,Türkiye,RUS,Russian Federation,4084540904.0,824677496.0
Copper,2016,CHN,China,S19,"Other Asia, nes",4033056104.0,618315700.75
Copper,2016,DEU,Germany,BRA,Brazil,3965484329.61,1957446941.73
Copper,2016,CHN,China,ZMB,Zambia,3936092874.0,770821594.87
Copper,2017,CHN,China,CHL,Chile,31722035250.0,11905990787.91
Copper,2017,CHN,China,PER,Peru,18162765922.0,10183824372.0
Copper,2017,DEU,Germany,RUS,Russian Federation,9435929818.58,1555064920.0
Copper,2017,BGR,Bulgaria,ESP,Spain,9139829239.63,5627091824.0
Copper,2017,DEU,Germany,CHL,Chile,7693201805.18,3142572576.0
Copper,2017,DEU,Germany,POL,Poland,7033816485.8,1173040240.9
Copper,2017,CHN,China,AUS,Australia,6598465472.0,2911765026.65
Copper,2017,DEU,Germany,NLD,Netherlands,5945232271.52,1263677137.03
Copper,2017,CHN,China,JPN,Japan,5842248034.0,1010716564.83
Copper,2017,DEU,Germany,BEL,Belgium,5793799417.68,1103544361.26
Copper,2017,CHN,China,ZMB,Zambia,5689862512.0,970781757.66
Copper,2017,DEU,Germany,FIN,Finland,5202599832.86,1096206088.51
Copper,2017,DEU,Germany,SWE,Sweden,5200633561.41,866355122.07
Copper,2017,CHN,China,S19,"Other Asia, nes",5076131418.0,700303527.37
Copper,2017,DEU,Germany,ITA,Italy,5002116799.18,798184882.69
Copper,2017,CHN,China,USA,USA,4730212978.0,1968260554.26
Copper,2017,CAN,Canada,USA,USA,4666922632.69,1091241493.46
Copper,2017,CHN,China,KAZ,Kazakhstan,4532818864.0,1877052012.0
Copper,2017,DEU,Germany,BRA,Brazil,4418123858.61,1867946040.0
Copper,2017,CHN,China,IND,India,4400937988.0,788869578.45
Copper,2018,CHN,China,CHL,Chile,19715267538.0,7323609310.0
Copper,2018,DEU,Germany,RUS,Russian Federation,13471993178.5,2050227792.57
Copper,2018,CHN,China,PER,Peru,10215882254.0,5589665466.0
Copper,2018,ESP,Spain,CHL,Chile,7918457836.93,4807099618.0
Copper,2018,DEU,Germany,POL,Poland,7522332949.1,1182549485.57
Copper,2018,DEU,Germany,NLD,Netherlands,6658785562.26,1283700569.13
Copper,2018,DEU,Germany,BEL,Belgium,6056634690.64,999652676.47
Copper,2018,DEU,Germany,SWE,Sweden,5939402674.34,977506063.75
Copper,2018,DEU,Germany,FIN,Finland,5719576162.07,1153224792.0
Copper,2018,DEU,Germany,CHL,Chile,5548504712.16,2369025205.01
Copper,2018,DEU,Germany,ITA,Italy,5295960927.68,758791220.64
Copper,2018,CAN,Canada,USA,USA,5239870908.9,1156217091.55
Copper,2018,DEU,Germany,BGR,Bulgaria,4824049122.7,622648759.86
Copper,2018,MEX,Mexico,USA,USA,4592167608.0,501987141.42
Copper,2018,DEU,Germany,PER,Peru,4468075244.33,2722306776.0
Copper,2018,BGR,Bulgaria,ESP,Spain,4303250616.99,2498327196.0
Copper,2018,CHN,China,ZMB,Zambia,3847994367.0,619104916.0
Copper,2018,JPN,Japan,CHL,Chile,3748817117.63,2407053128.0
Copper,2018,DEU,Germany,FRA,France,3695870246.84,572161291.98
Copper,2018,DEU,Germany,AUT,Austria,3658801026.06,536879135.61
Copper,2019,CHN,China,CHL,Chile,19424827994.0,8936885090.0
Copper,2019,MEX,Mexico,USA,USA,10116324384.0,2475689919.68
Copper,2019,CHN,China,PER,Peru,10053792255.0,6110796465.0
Copper,2019,ESP,Spain,CHL,Chile,6910903177.49,3732034504.0
Copper,2019,CAN,Canada,USA,USA,4743740361.09,1074084298.94
Copper,2019,ESP,Spain,USA,USA,4396443782.38,2847897264.32
Copper,2019,DEU,Germany,NLD,Netherlands,4256870142.7,800579738.01
Copper,2019,DEU,Germany,POL,Poland,4226736933.42,690223940.02
Copper,2019,JPN,Japan,CHL,Chile,3268741434.04,2203273557.0
Copper,2019,ESP,Spain,BRA,Brazil,3144327638.75,1615265672.49
Copper,2019,CHN,China,ZMB,Zambia,3112067191.0,538026498.0
Copper,2019,DEU,Germany,RUS,Russian Federation,3041345352.63,503301929.44
Copper,2019,DEU,Germany,BEL,Belgium,3002618891.42,550686489.59
Copper,2019,CHN,China,JPN,Japan,2919175663.0,398766943.02
Copper,2019,CHN,China,AUS,Australia,2727071407.0,1230737386.87
Copper,2019,CHN,China,KAZ,Kazakhstan,2704600207.0,1011544650.0
Copper,2019,BGR,Bulgaria,ESP,Spain,2668102342.35,1531448032.0
Copper,2019,BRA,Brazil,CHL,Chile,2635228038.0,836832659.18
Copper,2019,DEU,Germany,ITA,Italy,2584699456.57,397337386.5
Copper,2019,FRA,France,CHL,Chile,2498868884.59,421029648.0
Copper,2020,CHN,China,CHL,Chile,21715812478.0,9155346111.0
Copper,2020,CHN,China,PER,Peru,9424362855.0,5024590834.76
Copper,2020,DEU,Germany,POL,Poland,9218253812.55,1447193154.01
Copper,2020,DEU,Germany,NLD,Netherlands,6440559883.41,1274910010.33
Copper,2020,DEU,Germany,SWE,Sweden,6026653744.0,1072258595.41
Copper,2020,DEU,Germany,BEL,Belgium,5833614441.44,1017846472.76
Copper,2020,DEU,Germany,CHL,Chile,5791801285.28,2552457814.75
Copper,2020,DEU,Germany,BRA,Brazil,5688827361.27,2485210330.88
Copper,2020,MEX,Mexico,USA,USA,5483533074.0,1749506457.54
Copper,2020,DEU,Germany,RUS,Russian Federation,5264142001.68,871576388.24
Copper,2020,CAN,Canada,USA,USA,5040939096.29,942433075.73
Copper,2020,DEU,Germany,ITA,Italy,4572279457.76,667449347.46
Copper,2020,CHN,China,COD,Dem. Rep. of the Congo,4401174859.0,972980475.0
Copper,2020,DEU,Germany,PER,Peru,4233977730.23,2653805358.18
Copper,2020,DEU,Germany,FIN,Finland,4106348723.1,658062621.12
Copper,2020,CHN,China,JPN,Japan,3956089066.0,549069198.81
Copper,2020,JPN,Japan,CHL,Chile,3788634824.8,2412936239.0
Copper,2020,DEU,Germany,AUT,Austria,3787201873.23,608559780.1
Copper,2020,ESP,Spain,CHL,Chile,3627328975.13,2225960092.0
Copper,2020,CHN,China,RUS,Russian Federation,3539309339.0,727832905.44
Copper,2021,CHN,China,CHL,Chile,29611952492.0,9732283417.18
Copper,2021,CHN,China,PER,Peru,15076642654.0,5652396359.0
Copper,2021,DEU,Germany,POL,Poland,11489191760.57,1250875861.83
Copper,2021,DEU,Germany,BEL,Belgium,9654497696.05,1124912446.91
Copper,2021,DEU,Germany,NLD,Netherlands,9012888101.41,1272058075.05
Copper,2021,CAN,Canada,USA,USA,8586842273.29,1180143589.08
Copper,2021,DEU,Germany,SWE,Sweden,7930958523.65,881274351.12
Copper,2021,DEU,Germany,ITA,Italy,7343967358.07,840719748.16
Copper,2021,DEU,Germany,RUS,Russian Federation,7008453941.71,836025431.18
Copper,2021,DEU,Germany,BRA,Brazil,6871530114.52,2101173080.89
Copper,2021,DEU,Germany,AUT,Austria,6492831672.87,757938864.39
Copper,2021,CHN,China,COD,Dem. Rep. of the Congo,6235059522.0,770746904.0
Copper,2021,DEU,Germany,FRA,France,5782390473.02,705149742.9
Copper,2021,MEX,Mexico,USA,USA,5646835474.0,891050642.24
Copper,2021,DEU,Germany,FIN,Finland,5507743627.6,585346304.28
Copper,2021,CHN,China,JPN,Japan,5372575117.0,540310223.19
Copper,2021,CHN,China,RUS,Russian Federation,5141223024.0,856632943.09
