mineral,year,flow,country_iso,country,trade_value_usd,net_weight_kg
Lithium,2019,Export,CHN,China,264399752.05,185963261.09
Lithium,2019,Export,DEU,Germany,209586382.63,145756550.29
Lithium,2019,Export,ESP,Spain,61113283.12,25995974.65
Lithium,2019,Export,FRA,France,197091729.0,312271271.5
Lithium,2019,Export,GBR,United Kingdom,56784160.76,67683719.33
Lithium,2019,Export,IND,India,52722836.93,12867771.54
Lithium,2019,Export,ITA,Italy,73133401.72,43232816.2
Lithium,2019,Export,JPN,Japan,728768034.1,98306385.11
Lithium,2019,Export,KOR,Rep. of Korea,782022534.71,72131574.01
Lithium,2019,Export,NLD,Netherlands,130963050.5,352268016.12
Lithium,2019,Export,OTH,Others,473986547.93,642663558.04
Lithium,2019,Export,RUS,Russian Federation,94709854.39,20801186.78
Lithium,2019,Export,TUR,Türkiye,56525636.77,10858635.56
Lithium,2019,Export,USA,USA,193391188.57,99914826.01
Lithium,2019,Import,ARG,Argentina,319738737.27,39861913.73
Lithium,2019,Import,BEL,Belgium,373477741.0,367415158.46
Lithium,2019,Import,CHL,Chile,1272234729.88,111911031.83
Lithium,2019,Import,CHN,China,1124758091.24,226031723.13
Lithium,2019,Import,DEU,Germany,301421030.56,269147898.47
Lithium,2019,Import,ESP,Spain,74299312.73,171557300.67
Lithium,2019,Import,FRA,France,171737427.58,197594891.5
Lithium,2019,Import,GBR,United Kingdom,178492706.97,47021269.34
Lithium,2019,Import,IND,India,62544655.79,60265558.21
Lithium,2019,Import,ITA,Italy,35818410.64,33586428.89
Lithium,2019,Import,JPN,Japan,33810515.1,11638153.53
Lithium,2019,Import,KOR,Rep. of Korea,42824193.3,6087055.43
Lithium,2019,Import,NLD,Netherlands,67404633.95,101817319.45
Lithium,2019,Import,OTH,Others,226593461.88,640193228.15
Lithium,2019,Import,RUS,Russian Federation,120576192.58,16118409.13
Lithium,2019,Import,USA,USA,273274243.74,88781632.01
Lithium,2020,Export,BEL,Belgium,241956800.91,452376431.89
Lithium,2020,Export,CHE,Switzerland,57740543.76,173661905.3
Lithium,2020,Export,CHN,China,251628497.94,55672036.77
Lithium,2020,Export,DEU,Germany,130027486.7,144922581.87
Lithium,2020,Export,ESP,Spain,77812648.76,27353374.74
Lithium,2020,Export,FRA,France,212946383.12,465761200.69
Lithium,2020,Export,GBR,United Kingdom,56669005.3,74776832.11
Lithium,2020,Export,IND,India,51107955.22,12590865.1
Lithium,2020,Export,ITA,Italy,94851265.78,41765089.52
Lithium,2020,Export,JPN,Japan,485340458.44,71856260.92
Lithium,2020,Export,KOR,Rep. of Korea,669545574.16,78834244.31
Lithium,2020,Export,NLD,Netherlands,131379836.08,689640811.06
Lithium,2020,Export,OTH,Others,481091640.74,697274505.14
Lithium,2020,Export,RUS,Russian Federation,180337087.44,36961880.01
Lithium,2020,Export,TUR,Türkiye,55315931.34,13059573.11
Lithium,2020,Export,USA,USA,189709474.89,110301467.32
Lithium,2020,Import,ARG,Argentina,241684695.44,46536802.49
Lithium,2020,Import,AUT,Austria,27445298.22,181270248.4
Lithium,2020,Import,BEL,Belgium,271051921.4,507756002.11
Lithium,2020,Import,CHL,Chile,1013343652.22,124359896.13
Lithium,2020,Import,CHN,China,965912449.86,214399051.36
Lithium,2020,Import,DEU,Germany,270615176.01,302697612.22
Lithium,2020,Import,ESP,Spain,90122225.48,218903873.24
Lithium,2020,Import,FRA,France,225549398.93,323580297.98
Lithium,2020,Import,GBR,United Kingdom,181897640.53,49213617.27
Lithium,2020,Import,IND,India,80220580.95,76430910.55
Lithium,2020,Import,JPN,Japan,25998298.62,4620891.97
Lithium,2020,Import,KOR,Rep. of Korea,60572753.28,9225628.33
Lithium,2020,Import,NLD,Netherlands,64256777.72,103252105.96
Lithium,2020,Import,OTH,Others,214290109.16,588176684.08
Lithium,2020,Import,RUS,Russian Federation,111951618.34,24868828.09
Lithium,2020,Import,USA,USA,257077915.2,109455419.82
Lithium,2021,Export,BEL,Belgium,258130340.3,505304412.29
Lithium,2021,Export,CHE,Switzerland,55212491.6,165991532.56
Lithium,2021,Export,CHN,China,517813302.17,74750163.87
Lithium,2021,Export,DEU,Germany,222533334.97,169701910.49
Lithium,2021,Export,ESP,Spain,99832660.09,35943922.59
Lithium,2021,Export,FRA,France,300087572.78,515868116.06
Lithium,2021,Export,GBR,United Kingdom,76575033.31,105275690.21
Lithium,2021,Export,IND,India,98041999.31,27151766.56
Lithium,2021,Export,ITA,Italy,186723961.28,66326657.15
Lithium,2021,Export,JPN,Japan,572500142.63,84068637.89
Lithium,2021,Export,KOR,Rep. of Korea,1004023750.36,110112124.37
Lithium,2021,Export,NLD,Netherlands,194389576.36,710733288.84
Lithium,2021,Export,OTH,Others,564914098.63,673342135.22
Lithium,2021,Export,RUS,Russian Federation,181435547.11,35323726.17
Lithium,2021,Export,TUR,Türkiye,81431561.45,18417931.09
Lithium,2021,Export,USA,USA,306881016.62,149059067.8
Lithium,2021,Import,ARG,Argentina,327094913.0,45488572.16
Lithium,2021,Import,AUT,Austria,25990844.55,147643799.15
Lithium,2021,Import,BEL,Belgium,354418777.95,350843411.44
Lithium,2021,Import,CHL,Chile,1269479144.35,173370577.76
Lithium,2021,Import,CHN,China,1298501893.3,260195986.42
Lithium,2021,Import,DEU,Germany,303881053.41,298727947.66
Lithium,2021,Import,ESP,Spain,93108743.51,210561334.05
Lithium,2021,Import,FRA,France,283507849.49,401640270.54
Lithium,2021,Import,GBR,United Kingdom,234048416.51,50124711.0
Lithium,2021,Import,IND,India,148707998.91,85907504.08
Lithium,2021,Import,JPN,Japan,46087510.49,7629916.85
Lithium,2021,Import,KOR,Rep. of Korea,91350505.92,8973527.3
Lithium,2021,Import,NLD,Netherlands,85652807.06,104918036.16
Lithium,2021,Import,OTH,Others,278742808.65,586962170.09
Lithium,2021,Import,RUS,Russian Federation,160844845.34,33277473.15
Lithium,2021,Import,USA,USA,313603658.67,108345523.08
Lithium,2022,Export,BEL,Belgium,668230610.81,538402487.63
Lithium,2022,Export,CHN,China,6736262252.88,141858767.89
Lithium,2022,Export,DEU,Germany,382897210.86,155539447.55
Lithium,2022,Export,ESP,Spain,158829301.54,33058593.67
Lithium,2022,Export,FRA,France,405269425.96,688640659.58
Lithium,2022,Export,GBR,United Kingdom,250237603.88,187227823.36
Lithium,2022,Export,IND,India,119109250.92,18700358.52
Lithium,2022,Export,ITA,Italy,250444985.9,65327008.85
Lithium,2022,Export,JPN,Japan,1994528194.96,96964853.46
Lithium,2022,Export,KOR,Rep. of Korea,5085957619.76,132612195.81
Lithium,2022,Export,NLD,Netherlands,413015054.87,749388619.12
Lithium,2022,Export,OTH,Others,965607567.18,836843169.83
Lithium,2022,Export,POL,Poland,164997143.06,33468197.2
Lithium,2022,Export,RUS,Russian Federation,222708399.91,15648838.92
Lithium,2022,Export,TUR,Türkiye,119406267.78,13773114.84
Lithium,2022,Export,USA,USA,576739677.11,173753453.35
Lithium,2022,Import,ARG,Argentina,795889741.53,38740079.7
Lithium,2022,Import,AUT,Austria,35110546.14,166489042.36
Lithium,2022,Import,BEL,Belgium,413202855.13,347342030.63
Lithium,2022,Import,CHL,Chile,10376639217.16,254889979.8
Lithium,2022,Import,CHN,China,5581823354.07,250648356.54
Lithium,2022,Import,DEU,Germany,361755256.52,282690484.65
Lithium,2022,Import,ESP,Spain,103784532.6,237787474.48
Lithium,2022,Import,FRA,France,338939246.95,467385633.66
Lithium,2022,Import,GBR,United Kingdom,360048270.18,43677747.08
Lithium,2022,Import,IND,India,203038708.27,92409865.92
Lithium,2022,Import,JPN,Japan,61890590.75,9943421.65
Lithium,2022,Import,KOR,Rep. of Korea,155146748.4,10418713.8
Lithium,2022,Import,NLD,Netherlands,208854063.48,345349550.65
Lithium,2022,Import,OTH,Others,386662735.14,585692593.7
Lithium,2022,Import,RUS,Russian Federation,411556589.83,16954815.28
Lithium,2022,Import,USA,USA,630834401.25,118118632.41
Lithium,2023,Export,BEL,Belgium,431106356.3,585379100.98
Lithium,2023,Export,CHN,China,4298249056.1,188119604.4
Lithium,2023,Export,DEU,Germany,507267402.21,108737498.92
Lithium,2023,Export,ESP,Spain,120099021.73,35196768.81
Lithium,2023,Export,FRA,France,437047098.97,715245007.53
Lithium,2023,Export,GBR,United Kingdom,233052493.78,208107841.18
Lithium,2023,Export,IND,India,108030259.77,12206203.29
Lithium,2023,Export,ITA,Italy,275644389.43,80285290.96
Lithium,2023,Export,JPN,Japan,2359498611.27,74888869.71
Lithium,2023,Export,KOR,Rep. of Korea,7195951373.02,174361213.42
Lithium,2023,Export,NLD,Netherlands,428907107.17,718606933.13
Lithium,2023,Export,OTH,Others,956266172.49,936139409.53
Lithium,2023,Export,RUS,Russian Federation,109050975.0,16523222.09
Lithium,2023,Export,SWE,Sweden,186963193.35,13251913.7
Lithium,2023,Export,TUR,Türkiye,108082207.35,17196629.42
Lithium,2023,Export,USA,USA,699735424.33,164057268.73
Lithium,2023,Import,ARG,Argentina,1193970685.46,51250933.24
Lithium,2023,Import,BEL,Belgium,280723328.69,380132043.71
Lithium,2023,Import,CHL,Chile,11248859874.33,275597622.32
Lithium,2023,Import,CHN,China,7452961476.91,287916204.36
Lithium,2023,Import,DEU,Germany,409839882.03,334067502.26
Lithium,2023,Import,ESP,Spain,116313338.44,209894859.77
Lithium,2023,Import,FRA,France,325481436.18,376312545.75
Lithium,2023,Import,GBR,United Kingdom,374223142.48,86110861.24
Lithium,2023,Import,IND,India,137879483.23,95529722.41
Lithium,2023,Import,JOR,Jordan,46554909.59,99873600.0
Lithium,2023,Import,JPN,Japan,153287375.69,10896842.35
Lithium,2023,Import,KOR,Rep. of Korea,135800297.4,6089313.92
Lithium,2023,Import,NLD,Netherlands,151532231.88,109324778.58
Lithium,2023,Import,OTH,Others,407728887.83,707015990.04
Lithium,2023,Import,RUS,Russian Federation,244740684.06,11602225.77
Lithium,2023,Import,USA,USA,675500979.2,67254186.38
Lithium,2024,Export,BEL,Belgium,307629975.88,484395882.42
Lithium,2024,Export,CHE,Switzerland,55879979.95,148437732.74
Lithium,2024,Export,CHN,China,2540213940.73,311202160.13
Lithium,2024,Export,DEU,Germany,304260975.05,113438265.72
Lithium,2024,Export,ESP,Spain,130478943.75,94630011.17
Lithium,2024,Export,FRA,France,397517965.16,811972727.76
Lithium,2024,Export,GBR,United Kingdom,136229001.13,230340094.12
Lithium,2024,Export,IND,India,94212913.78,16617400.55
Lithium,2024,Export,ITA,Italy,195940925.97,69056064.28
Lithium,2024,Export,JPN,Japan,1093199842.02,84334953.41
Lithium,2024,Export,KOR,Rep. of Korea,2063326703.89,136898081.18
Lithium,2024,Export,NLD,Netherlands,284683847.71,746512551.0
Lithium,2024,Export,OTH,Others,671448100.49,877184032.99
Lithium,2024,Export,SWE,Sweden,54512551.04,19781441.6
Lithium,2024,Export,TUR,Türkiye,93563346.06,15224572.98
Lithium,2024,Export,USA,USA,530513038.59,208737424.14
Lithium,2024,Import,ARG,Argentina,934440560.4,82530654.92
Lithium,2024,Import,AUS,Australia,92662205.35,8279212.33
Lithium,2024,Import,AUT,Austria,41602883.5,154289438.47
Lithium,2024,Import,BEL,Belgium,194760763.44,262908177.98
Lithium,2024,Import,CHL,Chile,3606963990.53,282737790.37
Lithium,2024,Import,CHN,China,2500653278.96,290833302.01
Lithium,2024,Import,DEU,Germany,318241564.81,306370703.12
Lithium,2024,Import,ESP,Spain,113614072.59,253581005.87
Lithium,2024,Import,FRA,France,319426099.57,331174029.07
Lithium,2024,Import,GBR,United Kingdom,241822522.99,81326620.26
Lithium,2024,Import,IND,India,138439907.97,107681990.23
Lithium,2024,Import,JPN,Japan,52937806.23,8305750.06
Lithium,2024,Import,KOR,Rep. of Korea,102846040.14,9273690.9
Lithium,2024,Import,NLD,Netherlands,79136249.23,134730510.78
Lithium,2024,Import,OTH,Others,351996887.64,788882948.98
Lithium,2024,Import,USA,USA,449574219.84,87044796.91
Manganese,2010,Export,AUS,Australia,118945386.74,533138598.0
Manganese,2010,Export,AUT,Austria,166084600.37,51175101.4
Manganese,2010,Export,CHN,China,4249761133.22,23249820067.29
Manganese,2010,Export,DEU,Germany,129000458.95,40301314.96
Manganese,2010,Export,ESP,Spain,249921420.47,1319051683.41
Manganese,2010,Export,FRA,France,239519677.18,1354741437.7
Manganese,2010,Export,IND,India,983887569.14,4920017354.0
Manganese,2010,Export,ITA,Italy,83405702.26,274548099.2
Manganese,2010,Export,JPN,Japan,1168624714.04,2995326881.0
Manganese,2010,Export,KOR,Rep. of Korea,620042676.29,1780438652.0
Manganese,2010,Export,NLD,Netherlands,189634714.35,163472722.05
Manganese,2010,Export,NOR,Norway,500958389.84,2441139342.0
Manganese,2010,Export,OTH,Others,886835739.06,2891924407.97
Manganese,2010,Export,RUS,Russian Federation,324457265.64,1410356863.0
Manganese,2010,Export,UKR,Ukraine,348385222.03,1345629802.0
Manganese,2010,Export,USA,USA,225637529.32,577419767.0
Manganese,2010,Import,AUS,Australia,1669777654.98,5024053615.0
Manganese,2010,Import,BRA,Brazil,861164271.64,3087487511.0
Manganese,2010,Import,CHN,China,1786583304.81,702783493.67
Manganese,2010,Import,DEU,Germany,52343147.29,19577162.52
Manganese,2010,Import,FRA,France,235360551.65,691323432.82
Manganese,2010,Import,GAB,Gabon,1161735012.86,3499492988.0
Manganese,2010,Import,GHA,Ghana,229480068.0,896770961.0
Manganese,2010,Import,IND,India,51436878.29,248114520.33
Manganese,2010,Import,MMR,Myanmar,66963442.0,753890843.0
Manganese,2010,Import,MYS,Malaysia,93757629.61,658556486.0
Manganese,2010,Import,NLD,Netherlands,88805725.0,77014574.0
Manganese,2010,Import,OTH,Others,523875593.38,1502793517.01
Manganese,2010,Import,RUS,Russian Federation,54706398.04,21563603.0
Manganese,2010,Import,UKR,Ukraine,59761253.0,113647811.0
Manganese,2010,Import,VNM,Viet Nam,64029306.67,103572479.0
Manganese,2010,Import,ZAF,South Africa,2302379192.45,8207659352.06
Manganese,2011,Export,AUS,Australia,77614817.29,425538205.18
Manganese,2011,Export,BEL,Belgium,62455022.33,95331082.83
Manganese,2011,Export,CHN,China,4055599357.17,24174195257.26
Manganese,2011,Export,DEU,Germany,199385483.97,47814738.21
Manganese,2011,Export,ESP,Spain,173534586.71,1138824877.52
Manganese,2011,Export,FRA,France,256901876.88,1419158895.4
Manganese,2011,Export,IND,India,733809257.84,3992872076.57
Manganese,2011,Export,ITA,Italy,66350804.33,218452009.76
Manganese,2011,Export,JPN,Japan,1159117801.53,3274142550.0
Manganese,2011,Export,KOR,Rep. of Korea,752735468.78,2642184942.0
Manganese,2011,Export,NLD,Netherlands,170209336.46,94614809.22
Manganese,2011,Export,NOR,Norway,327597617.4,1833082934.0
Manganese,2011,Export,OTH,Others,890403405.82,3498417592.92
Manganese,2011,Export,RUS,Russian Federation,307020471.82,1605114964.0
Manganese,2011,Export,UKR,Ukraine,225984668.36,871739375.0
Manganese,2011,Export,USA,USA,212964725.74,697913918.0
Manganese,2011,Import,AUS,Australia,1934185639.63,6995192350.59
Manganese,2011,Import,BRA,Brazil,486185842.0,2109002059.64
Manganese,2011,Import,CHN,China,2080910605.65,709438418.77
Manganese,2011,Import,DEU,Germany,91360662.39,63455809.83
Manganese,2011,Import,ESP,Spain,40020858.13,35880851.0
Manganese,2011,Import,FRA,France,191263525.4,625464181.68
Manganese,2011,Import,GAB,Gabon,1118213511.04,4168723723.0
Manganese,2011,Import,GHA,Ghana,385267285.0,1811440558.0
Manganese,2011,Import,MMR,Myanmar,49897408.0,586054243.0
Manganese,2011,Import,MYS,Malaysia,86880495.0,679300785.0
Manganese,2011,Import,NLD,Netherlands,145481074.34,95706587.62
Manganese,2011,Import,OTH,Others,525707465.47,1709061267.64
Manganese,2011,Import,RUS,Russian Federation,42143303.7,21347304.0
Manganese,2011,Import,UKR,Ukraine,69147483.57,107710612.0
Manganese,2011,Import,VNM,Viet Nam,58349903.09,81341439.0
Manganese,2011,Import,ZAF,South Africa,2036517923.04,8703769238.2
Manganese,2012,Export,BEL,Belgium,87178546.86,105929887.0
Manganese,2012,Export,CHN,China,3156381303.92,15511918591.46
Manganese,2012,Export,DEU,Germany,147553192.58,54429890.21
Manganese,2012,Export,ESP,Spain,147874450.01,1040540651.11
Manganese,2012,Export,FRA,France,218271259.14,1150051293.3
Manganese,2012,Export,GRC,Greece,67070654.24,545644693.6
Manganese,2012,Export,IND,India,1000273135.12,6248399974.1
Manganese,2012,Export,JPN,Japan,890733992.3,3455010483.0
Manganese,2012,Export,KOR,Rep. of Korea,603102184.66,2656460522.39
Manganese,2012,Export,NLD,Netherlands,235506121.95,269985432.67
Manganese,2012,Export,NOR,Norway,319239531.52,2409334093.0
Manganese,2012,Export,OTH,Others,853920800.77,3422634379.29
Manganese,2012,Export,RUS,Russian Federation,346421739.76,2198938598.83
Manganese,2012,Export,SAU,Saudi Arabia,64920549.38,461401263.68
Manganese,2012,Export,UKR,Ukraine,115552153.54,617949176.0
Manganese,2012,Export,USA,USA,398930856.27,1516596410.22
Manganese,2012,Import,AUS,Australia,1660655005.86,7081961163.26
Manganese,2012,Import,BRA,Brazil,432305241.13,2148860559.0
Manganese,2012,Import,CHN,China,1374002110.02,533452862.58
Manganese,2012,Import,DEU,Germany,70474767.62,43396542.6
Manganese,2012,Import,ESP,Spain,34794519.96,11904123.6
Manganese,2012,Import,FRA,France,121448911.02,420197946.03
Manganese,2012,Import,GAB,Gabon,846572155.1,3677165678.0
Manganese,2012,Import,GHA,Ghana,254001746.0,1531628448.0
Manganese,2012,Import,KAZ,Kazakhstan,73234849.44,552514369.0
Manganese,2012,Import,MAR,Morocco,43765535.86,181406786.0
Manganese,2012,Import,MYS,Malaysia,93893247.15,909645973.0
Manganese,2012,Import,NLD,Netherlands,160876996.82,93939679.0
Manganese,2012,Import,OTH,Others,363202381.3,1229010436.91
Manganese,2012,Import,UKR,Ukraine,54649967.1,47705812.0
Manganese,2012,Import,VNM,Viet Nam,56605629.92,37907272.0
Manganese,2012,Import,ZAF,South Africa,1853154842.71,9294528829.03
Manganese,2013,Export,ARG,Argentina,101573971.66,631034087.29
Manganese,2013,Export,AUS,Australia,84855227.89,422974336.0
Manganese,2013,Export,CHN,China,5187880189.51,34907256964.34
Manganese,2013,Export,ESP,Spain,214975478.25,1419637811.71
Manganese,2013,Export,FRA,France,240493667.85,1372317139.56
Manganese,2013,Export,GEO,Georgia,91607482.17,534270700.0
Manganese,2013,Export,HKG,"China, Hong Kong SAR",171650540.81,1271531195.0
Manganese,2013,Export,IND,India,982004500.45,5985421101.92
Manganese,2013,Export,JPN,Japan,911798312.11,3337869998.99
Manganese,2013,Export,KOR,Rep. of Korea,551685547.67,2453618094.3
Manganese,2013,Export,NLD,Netherlands,461294942.74,629413227.1
Manganese,2013,Export,NOR,Norway,416891690.59,2347930573.0
Manganese,2013,Export,OTH,Others,867394578.43,2725364289.69
Manganese,2013,Export,RUS,Russian Federation,400396648.63,2068342582.98
Manganese,2013,Export,UKR,Ukraine,183176492.42,1027337841.37
Manganese,2013,Export,USA,USA,314837026.5,795824992.03
Manganese,2013,Import,AUS,Australia,1667408656.49,6661078755.62
Manganese,2013,Import,BRA,Brazil,393869498.12,1880801410.0
Manganese,2013,Import,CHN,China,1094919085.06,499937774.89
Manganese,2013,Import,CIV,Côte d'Ivoire,47643428.63,222808668.0
Manganese,2013,Import,DEU,Germany,63911119.02,24887208.24
Manganese,2013,Import,GAB,Gabon,1170400312.66,4971353115.0
Manganese,2013,Import,GHA,Ghana,352629250.82,2312660342.0
Manganese,2013,Import,KAZ,Kazakhstan,103535795.0,741292299.0
Manganese,2013,Import,MEX,Mexico,44490508.24,180162394.0
Manganese,2013,Import,MYS,Malaysia,117543197.0,1114730364.0
Manganese,2013,Import,NLD,Netherlands,163695047.47,106354757.3
Manganese,2013,Import,OTH,Others,443888763.87,1534204893.27
Manganese,2013,Import,SWE,Sweden,43169725.85,17977840.1
Manganese,2013,Import,TUR,Türkiye,52014987.34,282833549.0
Manganese,2013,Import,UKR,Ukraine,50557536.27,255841396.0
Manganese,2013,Import,ZAF,South Africa,2328009159.38,11646131685.0
